,imgs,masks
646,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5301/img/case5301_39.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5301/mask_anatomy_inst/case5301_39.png
647,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5301/img/case5301_40.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5301/mask_anatomy_inst/case5301_40.png
648,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5301/img/case5301_41.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5301/mask_anatomy_inst/case5301_41.png
649,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5301/img/case5301_42.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5301/mask_anatomy_inst/case5301_42.png
650,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5301/img/case5301_43.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5301/mask_anatomy_inst/case5301_43.png
651,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5301/img/case5301_44.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5301/mask_anatomy_inst/case5301_44.png
652,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5301/img/case5301_45.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5301/mask_anatomy_inst/case5301_45.png
653,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5301/img/case5301_46.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5301/mask_anatomy_inst/case5301_46.png
654,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5301/img/case5301_47.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5301/mask_anatomy_inst/case5301_47.png
655,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5301/img/case5301_48.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5301/mask_anatomy_inst/case5301_48.png
656,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5301/img/case5301_49.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5301/mask_anatomy_inst/case5301_49.png
657,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5301/img/case5301_50.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5301/mask_anatomy_inst/case5301_50.png
658,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5301/img/case5301_51.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5301/mask_anatomy_inst/case5301_51.png
659,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5301/img/case5301_52.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5301/mask_anatomy_inst/case5301_52.png
660,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5301/img/case5301_53.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5301/mask_anatomy_inst/case5301_53.png
661,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5301/img/case5301_54.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5301/mask_anatomy_inst/case5301_54.png
662,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_01.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_01.png
663,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_02.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_02.png
664,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_03.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_03.png
665,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_04.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_04.png
666,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_05.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_05.png
667,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_06.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_06.png
668,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_07.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_07.png
669,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_08.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_08.png
670,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_09.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_09.png
671,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_10.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_10.png
672,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_11.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_11.png
673,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_12.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_12.png
674,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_13.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_13.png
675,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_14.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_14.png
676,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_15.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_15.png
677,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_16.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_16.png
678,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_17.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_17.png
679,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_18.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_18.png
680,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_19.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_19.png
681,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_20.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_20.png
682,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_21.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_21.png
683,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_22.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_22.png
684,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_23.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_23.png
685,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_24.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_24.png
686,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_25.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_25.png
687,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_26.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_26.png
688,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_27.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_27.png
689,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_28.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_28.png
690,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_29.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_29.png
691,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_30.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_30.png
692,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_31.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_31.png
693,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_32.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_32.png
694,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_33.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_33.png
695,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_34.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_34.png
696,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_35.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_35.png
697,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_36.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_36.png
698,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_37.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_37.png
699,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_38.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_38.png
700,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_39.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_39.png
701,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_40.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_40.png
702,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_41.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_41.png
703,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_42.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_42.png
704,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_43.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_43.png
705,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_44.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_44.png
706,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_45.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_45.png
707,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_46.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_46.png
708,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_47.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_47.png
709,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_48.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_48.png
710,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_49.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_49.png
711,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_50.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_50.png
712,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_51.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_51.png
713,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_52.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_52.png
714,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_53.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_53.png
715,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_01.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_01.png
716,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_02.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_02.png
717,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_03.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_03.png
718,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_04.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_04.png
719,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_05.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_05.png
720,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_06.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_06.png
721,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_07.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_07.png
722,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_08.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_08.png
723,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_09.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_09.png
724,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_10.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_10.png
725,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_11.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_11.png
726,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_12.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_12.png
727,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_13.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_13.png
728,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_14.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_14.png
729,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_15.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_15.png
730,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_16.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_16.png
731,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_17.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_17.png
732,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_18.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_18.png
733,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_19.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_19.png
734,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_20.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_20.png
735,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_21.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_21.png
736,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_22.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_22.png
737,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_23.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_23.png
738,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_24.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_24.png
739,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_25.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_25.png
740,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_26.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_26.png
741,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_27.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_27.png
742,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_28.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_28.png
743,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_29.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_29.png
744,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_30.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_30.png
745,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_31.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_31.png
746,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_32.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_32.png
747,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_33.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_33.png
748,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_34.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_34.png
749,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_35.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_35.png
750,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_36.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_36.png
751,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_37.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_37.png
752,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_38.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_38.png
753,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_39.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_39.png
754,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_40.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_40.png
755,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_41.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_41.png
756,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_42.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_42.png
757,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_43.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_43.png
758,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_44.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_44.png
759,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_45.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_45.png
760,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_46.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_46.png
761,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_47.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_47.png
762,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_48.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_48.png
763,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_49.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_49.png
764,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_50.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_50.png
765,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_51.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_51.png
766,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_52.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_52.png
767,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_53.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_53.png
768,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_54.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_54.png
769,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_55.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_55.png
770,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_56.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_56.png
771,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_57.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_57.png
772,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_58.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_58.png
773,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_59.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_59.png
774,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_60.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_60.png
775,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_61.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_61.png
776,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_62.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_62.png
777,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_63.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_63.png
778,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_64.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_64.png
779,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_65.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_65.png
780,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_66.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_66.png
