Unnamed: 0,imgs,masks
831,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_26.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_26.png
832,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_27.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_27.png
833,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_28.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_28.png
834,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_29.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_29.png
835,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_30.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_30.png
836,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_31.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_31.png
837,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_32.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_32.png
838,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_33.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_33.png
839,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_34.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_34.png
840,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_35.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_35.png
841,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_36.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_36.png
842,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_37.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_37.png
843,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_38.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_38.png
844,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_39.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_39.png
845,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_40.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_40.png
846,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_41.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_41.png
847,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_42.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_42.png
848,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_43.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_43.png
849,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_44.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_44.png
850,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_45.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_45.png
851,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_46.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_46.png
852,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_47.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_47.png
853,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_48.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_48.png
854,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_49.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_49.png
855,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_50.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_50.png
856,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_51.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_51.png
857,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_52.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_52.png
858,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/img/case5304_53.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5304/mask_anatomy_inst/case5304_53.png
859,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_01.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_01.png
860,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_02.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_02.png
861,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_03.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_03.png
862,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_04.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_04.png
863,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_05.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_05.png
864,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_06.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_06.png
865,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_07.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_07.png
866,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_08.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_08.png
867,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_09.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_09.png
868,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_10.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_10.png
869,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_11.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_11.png
870,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_12.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_12.png
871,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_13.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_13.png
872,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_14.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_14.png
873,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_15.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_15.png
874,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_16.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_16.png
875,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_17.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_17.png
876,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_18.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_18.png
877,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_19.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_19.png
878,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_20.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_20.png
879,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_21.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_21.png
880,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_22.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_22.png
881,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_23.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_23.png
882,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_24.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_24.png
883,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_25.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_25.png
884,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_26.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_26.png
885,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_27.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_27.png
886,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_28.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_28.png
887,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_29.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_29.png
888,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_30.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_30.png
889,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_31.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_31.png
890,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_32.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_32.png
891,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_33.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_33.png
892,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_34.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_34.png
893,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_35.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_35.png
894,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_36.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_36.png
895,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_37.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_37.png
896,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_38.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_38.png
897,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_39.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_39.png
898,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_40.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_40.png
899,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_41.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_41.png
900,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_42.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_42.png
901,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_43.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_43.png
902,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_44.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_44.png
903,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_45.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_45.png
904,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_46.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_46.png
905,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_47.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_47.png
906,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_48.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_48.png
907,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_49.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_49.png
908,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_50.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_50.png
909,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_51.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_51.png
910,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_52.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_52.png
911,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_53.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_53.png
912,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_54.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_54.png
913,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_55.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_55.png
914,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_56.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_56.png
915,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_57.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_57.png
916,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_58.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_58.png
917,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_59.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_59.png
918,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_60.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_60.png
919,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_61.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_61.png
920,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_62.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_62.png
921,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_63.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_63.png
922,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_64.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_64.png
923,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_65.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_65.png
924,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_66.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_66.png
925,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_67.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_67.png
926,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_68.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_68.png
927,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_69.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_69.png
928,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_70.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_70.png
929,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_71.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_71.png
930,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/img/case5305_72.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5305/mask_anatomy_inst/case5305_72.png
931,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_01.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_01.png
932,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_02.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_02.png
933,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_03.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_03.png
934,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_04.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_04.png
935,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_05.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_05.png
936,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_06.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_06.png
937,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_07.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_07.png
938,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_08.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_08.png
939,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_09.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_09.png
940,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_10.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_10.png
941,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_11.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_11.png
942,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_12.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_12.png
943,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_13.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_13.png
944,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_14.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_14.png
945,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_15.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_15.png
946,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_16.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_16.png
947,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_17.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_17.png
948,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_18.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_18.png
949,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_19.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_19.png
950,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_20.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_20.png
951,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_21.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_21.png
952,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_22.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_22.png
953,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_23.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_23.png
954,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_24.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_24.png
955,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_25.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_25.png
956,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_26.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_26.png
957,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_27.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_27.png
958,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_28.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_28.png
959,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_29.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_29.png
960,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_30.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_30.png
961,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_31.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_31.png
962,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_32.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_32.png
963,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_33.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_33.png
964,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_34.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_34.png
965,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/img/case5309_35.png,semantic_segmentation_images_annotations/Images_and_Supervisely_Annotations/case_5309/mask_anatomy_inst/case5309_35.png
